,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1691,15773709,838.0,Spain,Male,35,0,0.0,2,No,Yes,197305.91,False
1692,15773639,745.0,Germany,Male,35,4,98270.34,1,Yes,No,133617.43,False
1693,15773605,670.0,Spain,Female,32,3,0.0,2,Yes,No,46175.7,False
1694,15773591,787.0,France,Male,46,7,117685.31,2,Yes,Yes,93360.35,False
1695,15773520,672.0,France,Female,43,4,92599.55,2,Yes,Yes,167336.78,False
1696,15773512,627.0,Spain,Female,25,4,0.0,1,Yes,Yes,194313.93,False
1697,15773503,551.0,Spain,Male,32,4,0.0,2,Yes,No,53420.53,False
1698,15773487,634.0,Germany,Female,31,8,76798.92,1,No,No,196021.73,False
1699,15773469,687.0,Germany,Female,27,9,152328.88,2,No,No,126494.82,False
1700,15773456,678.0,Germany,Male,36,3,145747.67,2,No,Yes,89566.74,False
1701,15773447,526.0,Spain,Male,30,8,0.0,1,Yes,No,36251.0,False
1702,15773421,673.0,France,Female,42,4,0.0,2,Yes,No,121440.8,False
1703,15773394,644.0,France,Male,38,3,0.0,2,Yes,Yes,79928.41,False
1704,15773338,739.0,France,Male,58,2,101579.28,1,Yes,Yes,72168.53,False
1705,15773322,536.0,Germany,Female,44,4,121898.82,1,No,No,131007.18,False
1706,15773283,641.0,France,Male,65,6,38340.02,1,Yes,No,32607.77,True
1707,15773277,676.0,France,Male,35,5,106836.67,2,Yes,No,84199.78,False
1708,15773276,633.0,Spain,Male,63,4,114552.6,1,Yes,No,73856.28,True
1709,15773273,730.0,Spain,Male,38,5,118866.36,1,Yes,Yes,163317.5,False
1710,15773260,590.0,France,Female,39,0,127763.24,1,Yes,No,100717.54,False
1711,15773242,621.0,France,Male,32,1,0.0,2,Yes,Yes,168779.47,False
1712,15773221,577.0,Spain,Male,43,8,79757.21,1,Yes,No,135650.72,True
1713,15773146,652.0,France,Male,26,3,137998.2,2,No,Yes,168989.77,False
1714,15773098,834.0,Spain,Male,34,5,0.0,2,No,No,53437.1,False
1715,15773071,780.0,Spain,Female,33,5,145580.61,1,Yes,Yes,154598.56,False
1716,15773039,550.0,France,Not specified,37,3,0.0,1,Yes,Yes,179670.31,False
1717,15773017,763.0,Spain,Female,37,6,0.0,2,Yes,Yes,149705.25,False
1718,15773013,633.0,France,Female,47,0,0.0,1,Yes,Yes,6342.84,True
1719,15772996,594.0,Germany,Male,40,0,152092.44,2,Yes,Yes,83508.93,False
1720,15772995,529.0,France,Not specified,30,2,116295.29,1,Yes,No,75285.47,False
1721,15772941,666.0,Germany,Male,30,3,110153.27,1,No,Yes,74849.46,False
1722,15772933,591.0,Spain,Male,31,8,0.0,1,Yes,Yes,100117.00934116713,False
1723,15772896,763.0,Germany,Male,42,6,100160.75,1,Yes,No,33462.94,True
1724,15772892,699.0,France,Female,49,2,0.0,1,No,No,105760.01,False
1725,15772798,711.0,Spain,Female,28,5,0.0,2,Yes,Yes,93959.96,False
1726,15772781,703.0,France,Female,51,3,0.0,3,Yes,Yes,77294.56,True
1727,15772777,850.0,Spain,Female,29,10,0.0,2,Yes,Yes,94815.04,False
1728,15772650,732.0,France,Male,55,9,136576.02,1,No,Yes,3268.17,True
1729,15772632,680.0,France,Female,34,1,0.0,2,Yes,No,167035.07,False
1730,15772618,665.0,France,Male,25,7,90920.75,1,No,Yes,112256.57,False
1731,15772604,578.0,Not reported,Male,36,1,157267.95,2,Yes,No,141533.19,False
1732,15772601,845.0,Germany,Female,41,2,81733.74,2,No,No,199761.29,False
1733,15772573,735.0,Spain,Male,55,2,103176.62,1,No,Yes,163516.16,False
1734,15772559,790.0,France,Female,47,10,148636.21,1,No,Yes,16119.96,True
1735,15772528,750.0,France,Female,47,7,121376.15,2,Yes,No,54473.6,True
1736,15772503,737.0,France,Female,33,4,0.0,2,Yes,No,115115.32,False
1737,15772482,829.0,Germany,Male,28,3,132405.52,3,Yes,No,104889.2,True
1738,15772479,673.0,France,Male,37,4,0.0,2,No,No,163563.07,False
1739,15772423,739.0,Germany,Male,54,8,126418.14,1,Yes,No,134420.75,True
1740,15772421,645.0,Germany,Female,31,1,128927.93,1,Yes,Yes,2850.01,False
1741,15772412,554.0,Spain,Male,30,6,135370.12,1,Yes,Yes,179689.05,True
1742,15772383,613.0,France,Male,36,9,131307.11,1,No,No,83343.73,False
1743,15772381,589.0,Germany,Male,38,8,92219.21,1,Yes,No,99106.97,False
1744,15772363,772.0,Germany,Female,42,0,101979.16,1,Yes,No,90928.48,False
1745,15772341,682.0,Germany,Male,81,6,122029.15,1,Yes,Yes,50783.88,False
1746,15772337,723.0,Germany,Female,49,0,153855.52,1,Yes,Yes,180862.26,True
1747,15772329,580.0,Germany,Male,45,8,103741.14,1,Yes,No,47428.73,True
1748,15772262,545.0,Germany,Male,37,9,110483.86,1,Yes,Yes,127394.67,False
1749,15772250,842.0,Spain,Male,46,9,0.0,1,No,No,17268.02,False
1750,15772243,612.0,France,Female,33,9,0.0,1,No,No,142797.5,True
1751,15772216,738.0,France,Female,67,1,130652.52,1,No,Yes,22762.23,False
1752,15772148,639.0,Germany,Female,37,5,151242.48,1,No,Yes,49637.65,False
1753,15772073,664.0,France,Male,48,10,0.0,1,Yes,No,140173.17,True
1754,15772030,662.0,Spain,Male,33,3,0.0,2,No,Yes,68064.83,False
1755,15772009,664.0,France,Female,41,5,0.0,1,Yes,Yes,152054.33,False
1756,15771997,791.0,France,Female,31,10,75499.24,1,Yes,No,22184.14,False
1757,15771977,730.0,France,Female,39,1,99010.67,1,Yes,No,194945.8,False
1758,15771966,557.0,France,Male,39,8,146200.01,1,Yes,No,177944.64,False
1759,15771942,528.0,Germany,Female,46,9,135555.66,1,Yes,No,133146.03,True
1760,15771873,776.0,Germany,Female,37,2,103769.22,2,Yes,No,194099.12,False
1761,15771857,513.0,Spain,Male,39,7,89039.9,2,Yes,Yes,146738.83,False
1762,15771856,632.0,Spain,Female,32,1,0.0,2,Yes,No,19525.65,False
1763,15771855,682.0,France,Male,37,5,0.0,2,No,Yes,112554.68,False
1764,15771750,655.0,Germany,Female,36,10,76722.67177696514,1,Yes,No,9181.66,False
1765,15771749,653.0,Germany,Female,38,5,114268.22,2,Yes,Yes,89524.83,False
1766,15771742,580.0,Germany,Male,38,9,115442.19,2,Not Reported,No,128481.5,True
1767,15771728,641.0,Germany,Male,41,7,104405.54,3,Yes,No,17384.21,False
1768,15771702,567.0,France,Female,35,5,166118.45,2,Yes,No,127827.18,False
1769,15771674,603.0,Spain,Female,39,5,162390.52,2,Yes,No,54702.66,False
1770,15771668,578.0,France,Male,59,10,185966.64,1,No,No,9445.42,True
1771,15771636,793.0,Spain,Female,36,0,0.0,1,No,No,148993.47,False
1772,15771580,850.0,France,Female,38,0,106831.69,1,No,Yes,148977.72,False
1773,15771573,637.0,Germany,Female,39,5,137843.8,1,Yes,Yes,117622.8,True
1774,15771569,576.0,Germany,Male,46,4,137367.94,1,Yes,Yes,33450.11,False
1775,15771543,507.0,Germany,Male,31,2,134237.07,1,Yes,Yes,166423.66,True
1776,15771540,755.0,France,Male,38,9,148912.44,1,Yes,No,80416.16,False
1777,15771535,794.0,Spain,Female,37,9,0.0,2,Yes,No,68008.85,False
1778,15771509,538.0,Germany,Female,42,1,98548.62,2,No,Yes,94047.75,False
1779,15771483,609.0,France,Male,40,6,0.0,2,Yes,Yes,97416.34,False
1780,15771477,779.0,France,Male,49,9,106160.37,1,No,No,116893.87,False
1781,15771442,633.0,France,Male,40,4,150578.0,1,No,Yes,34670.62,True
1782,15771417,640.0,France,Male,43,7,132412.38,1,No,No,69584.3,True
1783,15771409,586.0,France,Male,58,7,151933.63,1,Yes,No,162960.05,True
1784,15771383,628.0,Germany,Female,45,6,53667.44,1,Yes,No,115022.94,False
1785,15771323,480.0,Spain,Male,39,5,121626.9,1,Yes,Yes,82438.13,False
1786,15771299,707.0,France,Female,57,1,92053.0,1,Yes,Yes,164064.44,True
1787,15771270,635.0,France,Female,39,8,127471.56,1,Yes,Yes,152916.05,True
1788,15771222,779.0,France,Female,42,5,0.0,2,No,No,25951.91,False
1789,15771211,668.0,France,Male,38,10,86977.96,1,No,Yes,37094.75,False
1790,15771154,683.0,France,Female,73,8,137732.23,2,Yes,Yes,133210.44,False
1791,15771139,578.0,Germany,Male,34,8,147487.23,2,Yes,No,66680.77,False
1792,15771087,757.0,France,Female,71,0,88084.13,2,Yes,Yes,154337.47,False
1793,15771086,512.0,France,Female,36,3,84327.77,2,Yes,No,17675.36,False
1794,15771059,756.0,Germany,Female,34,2,148200.72,1,No,No,194584.48,False
1795,15771054,469.0,Spain,Male,35,5,0.0,2,Yes,No,186490.37,False
1796,15771000,684.0,France,Male,38,4,0.0,3,Yes,No,75609.84,False
1797,15770995,753.0,Germany,Female,47,1,131160.85,1,Yes,No,197444.69,False
1798,15770984,697.0,Spain,Female,40,7,130334.35,2,No,Yes,116951.1,False
1799,15770974,741.0,Germany,Female,37,8,170840.08,2,No,No,109843.16,False
1800,15770968,741.0,Germany,Female,19,8,108711.57,2,Yes,No,24857.25,False
1801,15770811,519.0,France,Male,36,9,0.0,2,No,Yes,145562.4,False
1802,15770719,697.0,France,Female,39,6,151553.19,2,Yes,Yes,44946.29,False
1803,15770711,766.0,Germany,Female,39,4,90696.78,1,No,Yes,21597.2,False
1804,15770631,730.0,Spain,Male,25,5,167385.81,1,Yes,Yes,56307.51,False
1805,15770576,555.0,Spain,Male,50,7,128061.0,2,Yes,Yes,62375.1,False
1806,15770567,557.0,France,Female,32,3,123502.53,1,Yes,Yes,69826.8,False
1807,15770554,769.0,France,Male,31,4,61297.05,2,Yes,Yes,7118.02,False
1808,15770548,453.0,Germany,Female,28,3,139986.65,1,Yes,No,136846.75,False
1809,15770543,679.0,France,Male,37,7,74260.03,2,Yes,No,194617.98,False
1810,15770539,792.0,France,Male,30,1,127187.86,1,Yes,Yes,113553.42,False
1811,15770525,760.0,Spain,Male,28,1,141038.57,2,No,No,16287.38,False
1812,15770516,616.0,Spain,Female,44,7,193213.02,2,Yes,Yes,137392.77,False
1813,15770498,798.0,France,Female,37,4,111723.08,1,Yes,Yes,83478.12,False
1814,15770474,685.0,France,Female,33,1,0.0,3,No,Yes,70221.13,True
1815,15770435,639.0,France,Female,50,6,115335.32,2,Yes,Yes,53130.41,False
1816,15770424,541.0,Germany,Male,40,7,95710.11,2,Yes,No,49063.42,False
1817,15770420,749.0,Germany,Male,46,10,78136.36,2,Yes,Yes,73470.98,False
1818,15770406,580.0,Germany,Male,35,9,121355.19,1,No,Yes,35671.45,False
1819,15770405,613.0,France,Female,27,5,125167.74,1,Yes,No,199104.52,False
1820,15770375,850.0,Germany,Female,26,8,123126.29,1,Yes,No,74425.41,False
1821,15770345,559.0,Spain,Not specified,31,1,139183.06,1,No,Yes,143360.56,False
1822,15770309,656.0,France,Male,18,10,151762.74,1,No,Yes,127014.32,False
1823,15770291,844.0,France,Female,29,8,0.0,2,No,No,147342.03,False
1824,15770255,797.0,Germany,Female,33,10,83555.58,1,No,No,69767.14,False
1825,15770225,493.0,France,Male,36,9,0.0,2,Yes,Yes,65816.53,False
1826,15770214,754.0,France,Female,27,7,0.0,2,Yes,No,144134.64,False
1827,15770185,779.0,France,Male,32,10,80728.15,1,Yes,No,86306.75,False
1828,15770174,762.0,France,Male,29,6,141389.06,1,Yes,No,54122.89,False
1829,15770159,664.0,Germany,Male,25,6,172812.72,2,Yes,Yes,108008.65,False
1830,15770121,623.0,France,Female,34,9,0.0,1,Yes,No,24255.21,False
1831,15770101,766.0,Germany,Male,43,6,112088.04,2,Yes,Yes,36706.56,False
1832,15770091,643.0,Germany,Male,28,9,160858.13,2,Yes,No,27149.27,False
1833,15770041,728.0,Spain,Female,43,8,128412.61,1,No,Yes,139024.31,False
1834,15770039,572.0,Germany,Male,39,4,112290.22,1,Not Reported,No,49373.97,True
1835,15770030,689.0,Spain,Female,28,3,0.0,2,Yes,Yes,192449.02,False
1836,15769980,705.0,Germany,Female,40,3,92889.91,1,Yes,Yes,109496.69,False
1837,15769974,679.0,Not reported,Female,35,8,119182.73,1,No,No,121210.09,False
1838,15769959,597.0,France,Female,53,4,88381.21,1,Yes,No,69384.71,True
1839,15769955,683.0,France,Female,40,1,0.0,2,No,No,75762.0,False
1840,15769948,737.0,Germany,Male,35,0,133377.8,1,No,Yes,64050.19,False
1841,15769917,673.0,Germany,Female,39,1,127122.79,3,No,Yes,76703.1,False
1842,15769915,643.0,Spain,Female,20,0,133313.34,1,Yes,Yes,3965.69,False
1843,15769902,679.0,France,Female,33,6,0.0,2,Yes,Yes,98015.85,False
1844,15769829,534.0,Spain,Male,51,3,0.0,2,No,Yes,20856.31,False
1845,15769818,850.0,France,Female,37,3,212778.2,1,No,Yes,69372.88,False
1846,15769783,542.0,Not reported,Male,37,8,0.0,1,Yes,Yes,807.06,False
1847,15769781,699.0,Spain,Female,25,8,0.0,2,Yes,Yes,52404.47,False
1848,15769703,550.0,Germany,Female,45,8,111257.59,1,No,No,97623.42,True
1849,15769645,612.0,France,Female,35,3,0.0,2,Yes,Yes,48108.72,False
1850,15769596,710.0,Germany,Female,24,2,110407.44,2,No,No,15832.43,True
1851,15769586,820.0,France,Female,49,1,0.0,2,Yes,Yes,119087.25,False
1852,15769582,586.0,France,Male,29,3,0.0,2,Yes,Yes,142238.54,False
1853,15769548,668.0,France,Female,37,7,128645.67,1,Yes,No,92149.64,False
1854,15769522,734.0,France,Male,51,1,118537.47,1,Yes,Yes,116912.45,False
1855,15769516,674.0,France,Female,42,9,0.0,2,Yes,No,4292.72,False
1856,15769504,743.0,Germany,Female,34,1,131736.88,1,Yes,Yes,108543.21,False
1857,15769499,545.0,Spain,Female,74,3,0.0,2,Yes,Yes,161326.73,False
1858,15769451,764.0,France,Female,44,1,0.0,2,Yes,Yes,11467.38,False
1859,15769412,684.0,Spain,Male,39,4,207034.96,2,No,No,157694.76,True
1860,15769402,667.0,France,Male,27,5,156811.74,1,Yes,Yes,149402.59,False
1861,15769389,709.0,Germany,Female,39,9,124723.92,1,Yes,No,73641.86,False
1862,15769356,520.0,Germany,Female,23,3,116022.53,2,Yes,Yes,37577.66,False
1863,15769353,550.0,France,Female,40,8,150490.32,1,No,No,166468.21,True
1864,15769346,587.0,France,Female,36,1,134997.49,2,Yes,No,44688.08,False
1865,15769312,557.0,Spain,Male,48,10,0.0,2,Yes,Yes,185094.48,False
1866,15769308,635.0,Germany,Female,36,9,81231.85,2,Yes,No,196731.08,False
1867,15769272,510.0,France,Female,26,6,136214.08,1,No,No,159742.33,False
1868,15769254,757.0,Germany,Female,34,9,101861.36,2,No,No,187011.96,False
1869,15769246,813.0,Germany,Male,59,2,135078.41,1,Yes,No,187636.06,True
1870,15769216,601.0,France,Female,43,2,0.0,1,Yes,No,49713.87,True
1871,15769191,509.0,France,Male,55,8,132387.91,2,Yes,Yes,170360.11,False
1872,15769169,645.0,France,Not specified,41,7,0.0,1,No,Yes,28667.56,False
1873,15769125,727.0,Spain,Female,41,10,0.0,2,No,Yes,47468.56,False
1874,15769110,653.0,France,Female,46,5,0.0,2,Yes,No,49707.85,False
1875,15769064,537.0,Germany,Male,39,3,135309.36,1,Yes,No,31728.86,True
1876,15769051,503.0,Spain,Male,25,7,0.0,1,No,Yes,192841.13,False
1877,15769005,709.0,France,Male,49,4,154344.49,2,Yes,Yes,38794.57,False
1878,15768945,627.0,France,Male,27,1,62092.9,1,Yes,Yes,105887.04,False
1879,15768887,597.0,Spain,Male,26,5,0.0,2,No,Yes,95159.13,False
1880,15768881,738.0,France,Male,29,2,0.0,2,Yes,Yes,170421.13,False
1881,15768816,570.0,Germany,Male,42,0,107856.57,2,Yes,No,127528.84,False
1882,15768777,507.0,Spain,Female,34,4,0.0,2,Yes,Yes,60688.38,False
1883,15768763,562.0,France,Male,37,2,0.0,1,No,Yes,52525.15,True
1884,15768746,561.0,France,Male,33,6,0.0,2,No,No,173680.39,False
1885,15768682,640.0,Spain,Male,39,3,0.0,1,Yes,Yes,105997.25,False
1886,15768600,805.0,Germany,Male,50,9,130023.38,1,Yes,No,62989.82,True
1887,15768574,671.0,Spain,Male,58,1,178713.98,1,Yes,Yes,21768.21,False
1888,15768566,706.0,France,Not specified,34,8,0.0,2,Yes,Yes,37479.97,False
1889,15768530,554.0,Spain,Female,27,4,0.0,2,Yes,Yes,135083.73,False
1890,15768495,700.0,France,Female,32,8,110923.15,2,Yes,Not Reported,161845.81,True
1891,15768476,703.0,Spain,Male,31,6,0.0,2,Yes,Yes,67667.19,False
1892,15768474,744.0,Spain,Male,34,3,0.0,2,Yes,No,27244.35,False
1893,15768471,554.0,Germany,Female,54,6,108755.0,1,Yes,No,40914.32,True
1894,15768465,582.0,Not reported,Male,35,8,121309.17,2,Yes,Yes,28750.67,False
1895,15768455,679.0,France,Male,60,8,0.0,2,Yes,Yes,51380.9,False
1896,15768451,739.0,Germany,Male,40,5,149131.03,3,Yes,Yes,60036.99,True
1897,15768449,634.0,France,Female,37,7,51582.5,2,Yes,Yes,184312.88,False
1898,15768387,581.0,France,Male,41,8,0.0,2,No,No,29737.14,False
1899,15768367,781.0,France,Female,27,7,186558.55,2,Yes,Yes,175071.29,True
1900,15768359,534.0,France,Male,36,4,120037.96,1,Yes,No,36275.94,False
1901,15768342,718.0,France,Male,52,8,79475.3,3,Yes,Yes,32421.32,True
1902,15768340,642.0,Germany,Female,19,3,113905.48,1,Yes,Yes,176137.2,False
1903,15768295,778.0,France,Female,34,7,109564.1,1,No,Yes,113046.81,False
1904,15768293,614.0,France,Male,51,3,0.0,2,Yes,Yes,5552.37,False
1905,15768282,724.0,Germany,Male,36,6,94615.11,2,Yes,Yes,10627.21,False
1906,15768270,579.0,Spain,Female,31,9,0.0,2,Yes,No,112395.98,False
1907,15768244,538.0,Spain,Female,30,8,0.0,2,Yes,Yes,41192.95,False
1908,15768233,435.0,Germany,Male,37,8,114346.3,1,No,Yes,980.93,True
1909,15768219,850.0,Spain,Male,36,0,0.0,2,Yes,No,141242.57,False
1910,15768201,850.0,France,Female,39,2,148586.64,1,Yes,Yes,176791.27,False
1911,15768193,585.0,Germany,Male,36,5,146050.97,2,No,No,86424.57,False
1912,15768163,655.0,Germany,Female,46,7,137145.12,1,Yes,No,115146.4,True
1913,15768151,514.0,Germany,Female,45,3,109032.23,1,No,Yes,155407.21,True
1914,15768137,667.0,Spain,Female,23,6,136100.69,2,No,No,169669.33,True
1915,15768124,648.0,France,Not specified,34,3,0.0,1,Yes,No,54726.43,False
1916,15768120,702.0,Germany,Male,36,9,90560.48,2,Yes,No,174268.87,False
1917,15768104,788.0,Spain,Male,37,8,141541.25,1,No,No,66013.27,False
1918,15768095,579.0,France,Male,31,9,0.0,1,No,Yes,139048.0,False
1919,15768072,688.0,Spain,Female,33,2,0.0,2,No,No,27557.18,True
1920,15768006,729.0,France,Male,34,3,152303.8,1,Yes,No,12128.69,False
1921,15767954,635.0,Germany,Female,39,3,81623.67,2,Yes,Yes,156791.36,False
1922,15767921,613.0,France,Male,41,7,0.0,2,Yes,No,60297.72,False
1923,15767908,567.0,France,Male,38,6,127678.8,2,No,No,45422.89,False
1924,15767894,741.0,France,Female,21,9,0.0,2,No,Yes,139259.54,False
1925,15767891,619.0,Germany,Female,28,6,99152.73,2,Yes,No,48475.12,False
1926,15767871,784.0,Spain,Male,48,7,0.0,2,Yes,Yes,182609.97,False
1927,15767864,628.0,France,Male,33,6,0.0,2,No,No,184230.23,False
1928,15767821,528.0,France,Male,31,6,102016.72,2,No,No,80181.12,False
1929,15767818,640.0,France,Male,55,10,132436.34,1,Yes,No,978.66,False
1930,15767804,729.0,France,Male,44,6,0.0,2,Yes,No,151733.43,False
1931,15767794,744.0,France,Male,31,9,120718.28,1,Yes,Yes,58961.49,False
1932,15767793,819.0,France,Female,38,10,0.0,2,Yes,No,30498.7,False
1933,15767781,648.0,France,Male,38,10,82697.28,1,Yes,No,74846.67,False
1934,15767757,562.0,Spain,Female,29,9,120307.58,1,Yes,Yes,6795.61,False
1935,15767729,646.0,Spain,Male,25,5,182876.88,2,Yes,Yes,42537.59,True
1936,15767722,593.0,France,Female,39,0,117704.73,1,Yes,No,197933.5,False
1937,15767681,470.0,Spain,Male,34,9,0.0,2,No,Yes,89013.67,False
1938,15767626,811.0,France,Male,42,10,0.0,2,Yes,Yes,3797.79,False
1939,15767598,540.0,Spain,Male,28,8,0.0,2,No,No,197588.32,False
1940,15767594,533.0,France,Not specified,35,8,0.0,2,Yes,Yes,187900.12,False
1941,15767488,680.0,Spain,Male,36,7,0.0,2,Yes,No,20109.21,False
1942,15767474,481.0,France,Female,57,9,0.0,3,Yes,Yes,169719.35,True
1943,15767432,711.0,France,Female,25,7,0.0,3,Yes,Yes,9679.28,False
1944,15767414,591.0,France,Male,40,5,99886.42,2,Yes,Yes,88695.19,False
1945,15767391,565.0,Germany,Female,32,4,90322.99,2,No,Yes,118740.37,False
1946,15767358,711.0,Germany,Female,45,1,97486.15,2,Yes,No,50610.62,False
1947,15767339,777.0,France,Female,53,10,0.0,2,Yes,No,189992.97,False
1948,15767264,465.0,Germany,Male,53,1,117438.17,1,No,No,74898.8,True
1949,15767231,757.0,France,Male,36,7,144852.06,1,No,No,130861.95,False
1950,15767129,452.0,France,Female,60,6,121730.49,1,Yes,Yes,142963.29,False
1951,15767064,614.0,Spain,Female,36,1,44054.84,1,Yes,Yes,73329.08,False
1952,15766908,488.0,Germany,Male,32,3,114540.38,1,Yes,No,92568.07,False
1953,15766906,742.0,France,Female,25,4,132116.13,2,Yes,No,129933.5,False
1954,15766896,750.0,France,Male,37,3,0.0,2,Yes,No,16870.2,False
1955,15766887,538.0,Spain,Male,39,2,122773.5,2,Yes,Yes,58467.08,False
1956,15766869,634.0,Germany,Male,37,1,89696.84,2,Yes,Yes,193179.88,False
1957,15766826,824.0,France,Male,26,7,146266.0,1,Yes,No,21903.62,True
1958,15766810,699.0,Germany,Female,51,2,92246.14,2,No,Yes,91346.03,False
1959,15766787,707.0,France,Female,39,9,0.0,2,Yes,Yes,70403.65,False
1960,15766776,576.0,France,Male,41,1,0.0,1,Yes,Yes,188274.6,False
1961,15766765,664.0,Germany,Male,39,7,60263.23,1,Yes,No,170835.32,False
1962,15766746,835.0,France,Male,35,6,127120.07,1,Yes,No,28707.69,False
1963,15766741,525.0,France,Male,36,2,114628.4,1,No,Yes,168290.06,False
1964,15766734,430.0,France,Male,31,5,0.0,1,Yes,No,95655.16,False
1965,15766686,659.0,Germany,Female,39,1,104502.11,1,Yes,No,20652.69,False
1966,15766683,549.0,Germany,Male,36,6,139422.37,1,No,No,83983.39,True
1967,15766667,717.0,Spain,Male,36,2,102989.83,2,No,Yes,49185.57,False
1968,15766663,639.0,France,Male,22,4,0.0,2,Yes,No,28188.96,False
1969,15766659,525.0,Spain,Male,33,5,0.0,2,Yes,No,161002.29,False
1970,15766649,670.0,France,Male,38,10,89416.99,1,No,No,144275.39,False
1971,15766609,655.0,France,Female,39,10,0.0,2,Yes,No,167778.62,False
1972,15766575,612.0,Germany,Female,62,8,140745.33,1,Yes,No,193437.89,True
1973,15766552,643.0,France,Male,37,6,0.0,2,No,No,142454.77,False
1974,15766458,498.0,France,Male,33,1,198113.86,1,Yes,No,69664.35,False
1975,15766427,565.0,Germany,Male,52,5,97720.35,2,Yes,No,175070.94,True
1976,15766417,678.0,France,Female,60,2,0.0,2,Yes,Yes,43821.56,False
1977,15766378,714.0,Germany,Female,45,9,106431.97,2,Yes,Yes,164117.69,False
1978,15766374,632.0,Germany,Male,42,4,119624.6,2,Yes,Yes,195978.86,False
1979,15766355,550.0,Germany,Male,49,0,108806.96,3,Yes,No,61446.92,True
1980,15766289,751.0,France,Male,47,5,142669.93,2,Yes,No,162760.96,False
1981,15766288,586.0,Germany,Female,36,5,103700.69,1,Yes,No,194072.56,True
1982,15766272,521.0,Germany,Female,61,0,125193.96,1,Yes,Yes,109356.53,False
1983,15766205,550.0,Germany,Male,38,2,103391.38,1,No,Yes,90878.13,False
1984,15766185,850.0,Germany,Male,31,4,146587.3,1,Yes,Yes,89874.82,False
1985,15766183,580.0,Germany,Male,76,2,130334.84,2,Yes,Yes,51672.08,False
1986,15766172,541.0,Not reported,Male,34,3,128743.55,1,Yes,No,134851.12,False
1987,15766166,604.0,Spain,Male,43,2,145081.72,1,Yes,Yes,23881.62,False
1988,15766163,676.0,France,Male,38,1,0.0,2,No,Yes,35644.79,False
1989,15766137,497.0,France,Male,34,2,0.0,2,Yes,Yes,100117.00934116713,False
1990,15766066,668.0,Germany,Female,28,1,124511.01,1,No,No,114258.18,False
